Timestamp,Cycle,Phase,Force_N,Material,Confidence,J1,J2,J3
17:49:59.727,1,Gripping,0.25,Wood,94.4,0.0,0.0,0.0
17:49:59.780,1,Gripping,0.50,Wood,94.4,0.0,0.0,0.0
17:49:59.831,1,Gripping,0.75,Wood,94.4,0.0,0.0,0.0
17:49:59.882,1,Gripping,1.00,Wood,94.4,0.0,0.0,0.0
17:49:59.933,1,Gripping,1.25,Wood,94.4,0.0,0.0,0.0
17:49:59.984,1,Gripping,1.50,Wood,94.4,0.0,0.0,0.0
17:50:00.036,1,Gripping,1.75,Wood,94.4,0.0,0.0,0.0
17:50:00.087,1,Gripping,2.00,Wood,94.4,0.0,0.0,0.0
17:50:00.138,1,Gripping,2.25,Wood,94.4,0.0,0.0,0.0
17:50:00.190,1,Gripping,2.50,Wood,94.4,0.0,0.0,0.0
17:50:00.241,1,Gripping,2.75,Wood,94.4,0.0,0.0,0.0
17:50:00.293,1,Gripping,3.00,Wood,94.4,0.0,0.0,0.0
17:50:00.344,1,Gripping,3.25,Wood,94.4,0.0,0.0,0.0
17:50:00.396,1,Gripping,3.50,Wood,94.4,0.0,0.0,0.0
17:50:00.448,1,Gripping,3.75,Wood,94.4,0.0,0.0,0.0
17:50:00.500,1,Gripping,4.00,Wood,94.4,0.0,0.0,0.0
17:50:00.551,1,Gripping,4.25,Wood,94.4,0.0,0.0,0.0
17:50:00.604,1,Gripping,4.50,Wood,94.4,0.0,0.0,0.0
17:50:00.655,1,Gripping,4.75,Wood,94.4,0.0,0.0,0.0
17:50:00.707,1,Gripping,5.00,Wood,94.4,0.0,0.0,0.0
17:50:00.711,1,Gripping (Hold),5.00,Wood,94.4,0.0,0.0,0.0
17:50:03.151,1,Moving,5.00,Wood,94.4,0.0,0.0,0.0
17:50:04.175,1,Waiting,5.00,Wood,94.4,0.0,0.0,0.0
17:50:06.614,1,Moving,5.00,Wood,94.4,0.0,0.0,0.0
17:50:07.626,1,Waiting,5.00,Wood,94.4,0.0,0.0,0.0
17:50:08.130,1,Release,0.00,Wood,94.4,0.0,0.0,0.0
17:50:08.192,2,Gripping,0.25,Wood,94.4,0.0,0.0,0.0
17:50:08.246,2,Gripping,0.50,Wood,94.4,0.0,0.0,0.0
17:50:08.298,2,Gripping,0.75,Wood,94.4,0.0,0.0,0.0
17:50:08.350,2,Gripping,1.00,Wood,94.4,0.0,0.0,0.0
17:50:08.402,2,Gripping,1.25,Wood,94.4,0.0,0.0,0.0
17:50:08.453,2,Gripping,1.50,Wood,94.4,0.0,0.0,0.0
17:50:08.505,2,Gripping,1.75,Wood,94.4,0.0,0.0,0.0
17:50:08.557,2,Gripping,2.00,Wood,94.4,0.0,0.0,0.0
17:50:08.610,2,Gripping,2.25,Wood,94.4,0.0,0.0,0.0
17:50:08.665,2,Gripping,2.50,Wood,94.4,0.0,0.0,0.0
17:50:08.716,2,Gripping,2.75,Wood,94.4,0.0,0.0,0.0
17:50:08.768,2,Gripping,3.00,Wood,94.4,0.0,0.0,0.0
17:50:08.819,2,Gripping,3.25,Wood,94.4,0.0,0.0,0.0
17:50:08.872,2,Gripping,3.50,Wood,94.4,0.0,0.0,0.0
17:50:08.923,2,Gripping,3.75,Wood,94.4,0.0,0.0,0.0
17:50:08.975,2,Gripping,4.00,Wood,94.4,0.0,0.0,0.0
17:50:09.026,2,Gripping,4.25,Wood,94.4,0.0,0.0,0.0
17:50:09.078,2,Gripping,4.50,Wood,94.4,0.0,0.0,0.0
17:50:09.129,2,Gripping,4.75,Wood,94.4,0.0,0.0,0.0
17:50:09.181,2,Gripping,5.00,Wood,94.4,0.0,0.0,0.0
17:50:09.183,2,Gripping (Hold),5.00,Wood,94.4,0.0,0.0,0.0
17:50:11.626,2,Moving,5.00,Wood,94.4,0.0,0.0,0.0
17:50:12.637,2,Waiting,5.00,Wood,94.4,0.0,0.0,0.0
17:50:15.070,2,Moving,5.00,Wood,94.4,0.0,0.0,0.0
17:50:16.084,2,Waiting,5.00,Wood,94.4,0.0,0.0,0.0
17:50:16.586,2,Release,0.00,Wood,94.4,0.0,0.0,0.0
