Timestamp,Cycle,Phase,Force_N,Material,Confidence,J1,J2,J3
17:31:41.751,1,Gripping,0.25,Wood,87.3,0.0,0.0,0.0
17:31:41.805,1,Gripping,0.50,Wood,87.3,0.0,0.0,0.0
17:31:41.857,1,Gripping,0.75,Wood,87.3,0.0,0.0,0.0
17:31:41.908,1,Gripping,1.00,Wood,87.3,0.0,0.0,0.0
17:31:41.959,1,Gripping,1.25,Wood,87.3,0.0,0.0,0.0
17:31:42.011,1,Gripping,1.50,Wood,87.3,0.0,0.0,0.0
17:31:42.062,1,Gripping,1.75,Wood,87.3,0.0,0.0,0.0
17:31:42.113,1,Gripping,2.00,Wood,87.3,0.0,0.0,0.0
17:31:42.165,1,Gripping,2.25,Wood,87.3,0.0,0.0,0.0
17:31:42.218,1,Gripping,2.50,Wood,87.3,0.0,0.0,0.0
17:31:42.270,1,Gripping,2.75,Wood,87.3,0.0,0.0,0.0
17:31:42.322,1,Gripping,3.00,Wood,87.3,0.0,0.0,0.0
17:31:42.374,1,Gripping,3.25,Wood,87.3,0.0,0.0,0.0
17:31:42.427,1,Gripping,3.50,Wood,87.3,0.0,0.0,0.0
17:31:42.479,1,Gripping,3.75,Wood,87.3,0.0,0.0,0.0
17:31:42.531,1,Gripping,4.00,Wood,87.3,0.0,0.0,0.0
17:31:42.582,1,Gripping,4.25,Wood,87.3,0.0,0.0,0.0
17:31:42.636,1,Gripping,4.50,Wood,87.3,0.0,0.0,0.0
17:31:42.687,1,Gripping,4.75,Wood,87.3,0.0,0.0,0.0
17:31:42.739,1,Gripping,5.00,Wood,87.3,0.0,0.0,0.0
17:31:42.740,1,Gripping (Hold),5.00,Wood,87.3,0.0,0.0,0.0
17:31:45.171,1,Moving,5.00,Wood,87.3,0.0,0.0,0.0
17:31:46.198,1,Waiting,5.00,Wood,87.3,0.0,0.0,0.0
17:31:48.644,1,Moving,5.00,Wood,87.3,0.0,0.0,0.0
17:31:49.660,1,Waiting,5.00,Wood,87.3,0.0,0.0,0.0
17:31:50.163,1,Release,0.00,Wood,87.3,0.0,0.0,0.0
17:31:50.244,2,Gripping,0.25,Wood,87.3,0.0,0.0,0.0
17:31:50.295,2,Gripping,0.50,Wood,87.3,0.0,0.0,0.0
17:31:50.348,2,Gripping,0.75,Wood,87.3,0.0,0.0,0.0
17:31:50.399,2,Gripping,1.00,Wood,87.3,0.0,0.0,0.0
17:31:50.450,2,Gripping,1.25,Wood,87.3,0.0,0.0,0.0
17:31:50.504,2,Gripping,1.50,Wood,87.3,0.0,0.0,0.0
17:31:50.557,2,Gripping,1.75,Wood,87.3,0.0,0.0,0.0
17:31:50.610,2,Gripping,2.00,Wood,87.3,0.0,0.0,0.0
17:31:50.663,2,Gripping,2.25,Wood,87.3,0.0,0.0,0.0
17:31:50.714,2,Gripping,2.50,Wood,87.3,0.0,0.0,0.0
17:31:50.766,2,Gripping,2.75,Wood,87.3,0.0,0.0,0.0
17:31:50.817,2,Gripping,3.00,Wood,87.3,0.0,0.0,0.0
17:31:50.869,2,Gripping,3.25,Wood,87.3,0.0,0.0,0.0
17:31:50.922,2,Gripping,3.50,Wood,87.3,0.0,0.0,0.0
17:31:50.977,2,Gripping,3.75,Wood,87.3,0.0,0.0,0.0
17:31:51.028,2,Gripping,4.00,Wood,87.3,0.0,0.0,0.0
17:31:51.082,2,Gripping,4.25,Wood,87.3,0.0,0.0,0.0
17:31:51.134,2,Gripping,4.50,Wood,87.3,0.0,0.0,0.0
17:31:51.186,2,Gripping,4.75,Wood,87.3,0.0,0.0,0.0
17:31:51.238,2,Gripping,5.00,Wood,87.3,0.0,0.0,0.0
17:31:51.239,2,Gripping (Hold),5.00,Wood,87.3,0.0,0.0,0.0
17:31:53.690,2,Moving,5.00,Wood,87.3,0.0,0.0,0.0
17:31:54.703,2,Waiting,5.00,Wood,87.3,0.0,0.0,0.0
17:31:57.150,2,Moving,5.00,Wood,87.3,0.0,0.0,0.0
17:31:58.164,2,Waiting,5.00,Wood,87.3,0.0,0.0,0.0
17:31:58.667,2,Release,0.00,Wood,87.3,0.0,0.0,0.0
